target,prediction,uncertainty_std,lower_95,upper_95,absolute_error,inside_95_interval
0.00015462268,0.00010842944,3.9421902e-05,3.116251e-05,0.00018569638,4.6193243e-05,True
0.00026648634,0.00015270454,4.9916882e-05,5.486745e-05,0.00025054163,0.0001137818,False
0.00035332824,0.00026889826,5.3478117e-05,0.00016408115,0.00037371536,8.442998e-05,True
0.00035179645,0.00034742706,4.9350867e-05,0.00025069935,0.00044415478,4.369387e-06,True
0.0004773263,0.00035499316,5.318473e-05,0.0002507511,0.00045923522,0.00012233315,False
0.00036907662,0.00043714754,8.0470476e-05,0.0002794254,0.00059486966,6.807092e-05,True
0.0002900168,0.00035310152,5.304389e-05,0.0002491355,0.00045706754,6.3084735e-05,True
0.00028415557,0.00025159583,4.478004e-05,0.00016382695,0.00033936472,3.2559736e-05,True
0.00028507685,0.00023025858,3.9843555e-05,0.00015216522,0.00030835194,5.4818272e-05,True
8.3780746e-05,0.00023481155,3.8850365e-05,0.00015866483,0.00031095828,0.0001510308,False
-9.364052e-06,6.376776e-05,6.1275205e-05,-5.6331643e-05,0.00018386716,7.3131814e-05,True
-0.0001569444,-2.848175e-05,3.3486554e-05,-9.41154e-05,3.7151898e-05,0.00012846265,False
-0.00024817447,-0.00016823024,4.1641324e-05,-0.00024984725,-8.661324e-05,7.9944235e-05,True
-0.00022470212,-0.00026619408,3.1940093e-05,-0.00032879668,-0.0002035915,4.1491963e-05,True
-0.00017773699,-0.0002451278,3.180012e-05,-0.00030745604,-0.00018279956,6.739081e-05,False
-0.00014900476,-0.00017950297,3.105503e-05,-0.00024037083,-0.0001186351,3.049821e-05,True
-0.00021017694,-0.00015300052,3.0010684e-05,-0.00021182146,-9.417959e-05,5.717641e-05,True
-0.00020364036,-0.00020626321,3.7256126e-05,-0.00027928522,-0.0001332412,2.6228518e-06,True
-0.00025957313,-0.00018592113,3.586893e-05,-0.00025622424,-0.00011561803,7.3652e-05,False
-0.00030627122,-0.00021733501,2.8862618e-05,-0.00027390575,-0.00016076428,8.893621e-05,False
-0.00026602982,-0.0002791023,3.0208314e-05,-0.0003383106,-0.000219894,1.307248e-05,True
-0.0002561848,-0.00023329057,3.1946078e-05,-0.00029590487,-0.00017067626,2.2894237e-05,True
-0.00013964353,-0.00023138658,2.7780754e-05,-0.00028583687,-0.0001769363,9.174306e-05,False
